season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count
summer,1,4,10,False,4,True,clear,16.400000000000002,20.455,0.5,19.9995,0.14431934493346982
summer,1,4,11,False,4,True,clear,17.22,21.21,0.47,19.9995,0.2292732855680655
summer,1,4,12,False,4,True,clear,18.86,22.725,0.41,30.0026,0.26509723643807576
summer,1,4,13,False,4,True,clear,19.68,23.485,0.36,30.0026,0.20777891504605936
summer,1,4,14,False,4,True,clear,20.5,24.24,0.31,22.0028,0.2292732855680655
summer,1,4,15,False,4,True,clear,19.68,23.485,0.31,16.997899999999998,0.21596724667349027
summer,1,4,16,False,4,True,clear,19.68,23.485,0.31,19.0012,0.36131013306038895
summer,1,4,17,False,4,True,clear,20.5,24.24,0.27,26.0027,0.6714431934493347
summer,1,4,18,False,4,True,clear,20.5,24.24,0.27,26.0027,0.6243602865916069
summer,1,4,19,False,4,True,clear,18.86,22.725,0.31,19.9995,0.44319344933469806
summer,1,4,20,False,4,True,clear,18.04,21.97,0.33,16.997899999999998,0.2865916069600819
summer,1,4,21,False,4,True,clear,17.22,21.21,0.35,8.9981,0.19140225179119755
summer,1,4,22,False,4,True,clear,17.22,21.21,0.35,12.998,0.1617195496417605
summer,1,4,23,False,4,True,clear,17.22,21.21,0.35,12.998,0.09621289662231321
summer,1,4,0,False,5,True,clear,16.400000000000002,20.455,0.37,16.997899999999998,0.05629477993858751
summer,1,4,1,False,5,True,clear,14.76,17.424999999999997,0.46,12.998,0.030706243602865915
summer,1,4,2,False,5,True,clear,13.94,16.665,0.49,12.998,0.011258955987717503
summer,1,4,3,False,5,True,clear,13.94,16.665,0.61,11.0014,0.011258955987717503
summer,1,4,4,False,5,True,misty,13.94,16.665,0.53,8.9981,0.00511770726714432
summer,1,4,5,False,5,True,misty,13.94,16.665,0.53,11.0014,0.021494370522006142
summer,1,4,6,False,5,True,clear,13.12,15.909999999999998,0.57,11.0014,0.08597748208802457
summer,1,4,7,False,5,True,clear,13.94,15.909999999999998,0.61,15.0013,0.3029682702149437
summer,1,4,8,False,5,True,clear,15.58,19.695,0.46,11.0014,0.5762538382804504
summer,1,4,9,False,5,True,clear,17.22,21.21,0.41,11.0014,0.33776867963152507
summer,1,4,10,False,5,True,clear,18.04,21.97,0.38,12.998,0.19651995905834185
summer,1,4,11,False,5,True,clear,18.86,22.725,0.36,8.9981,0.23848515864892528
summer,1,4,12,False,5,True,clear,20.5,24.24,0.31,0.0,0.3295803480040942
summer,1,4,13,False,5,True,clear,21.32,25.0,0.27,19.0012,0.3664278403275333
summer,1,4,14,False,5,True,clear,21.32,25.0,0.27,0.0,0.3561924257932446
summer,1,4,15,False,5,True,clear,22.14,25.76,0.28,16.997899999999998,0.3602865916069601
summer,1,4,16,False,5,True,clear,22.96,26.515,0.26,16.997899999999998,0.47389969293756395
summer,1,4,17,False,5,True,clear,22.96,26.515,0.24,11.0014,0.7553735926305015
summer,1,4,18,False,5,True,clear,22.14,25.76,0.26,8.9981,0.6867963152507677
summer,1,4,19,False,5,True,clear,22.14,25.76,0.24,11.0014,0.43705220061412486
summer,1,4,20,False,5,True,clear,20.5,24.24,0.29,8.9981,0.29273285568065505
summer,1,4,21,False,5,True,clear,20.5,24.24,0.36,0.0,0.19344933469805528
summer,1,4,22,False,5,True,clear,18.04,21.97,0.62,7.0015,0.22006141248720573
summer,1,4,23,False,5,True,clear,17.22,21.21,0.62,6.0032,0.20266120777891505
summer,1,4,0,False,6,False,clear,16.400000000000002,20.455,0.58,8.9981,0.09825997952917093
summer,1,4,1,False,6,False,clear,16.400000000000002,20.455,0.58,8.9981,0.07164790174002048
summer,1,4,2,False,6,False,clear,15.58,19.695,0.66,8.9981,0.057318321392016376
summer,1,4,3,False,6,False,clear,14.76,18.18,0.66,6.0032,0.032753326509723645
summer,1,4,4,False,6,False,clear,14.76,18.18,0.71,7.0015,0.014329580348004094
summer,1,4,5,False,6,False,clear,14.76,18.18,0.66,7.0015,0.007164790174002047
summer,1,4,6,False,6,False,clear,13.94,16.665,0.76,11.0014,0.021494370522006142
summer,1,4,7,False,6,False,clear,14.76,18.18,0.71,7.0015,0.06550665301944729
summer,1,4,8,False,6,False,clear,14.76,17.424999999999997,0.71,8.9981,0.16376663254861823
summer,1,4,9,False,6,False,clear,17.22,21.21,0.54,8.9981,0.2712384851586489
summer,1,4,10,False,6,False,clear,18.86,22.725,0.51,11.0014,0.4155578300921187
summer,1,4,11,False,6,False,clear,21.32,25.0,0.45,12.998,0.5772773797338793
summer,1,4,12,False,6,False,clear,23.78,27.275,0.35,16.997899999999998,0.6939611054247697
summer,1,4,13,False,6,False,clear,25.42,31.06,0.33,19.9995,0.6939611054247697
summer,1,4,14,False,6,False,misty,26.24,31.06,0.27,30.0026,0.6755373592630501
summer,1,4,15,False,6,False,misty,26.24,31.06,0.27,23.9994,0.6734902763561924
summer,1,4,16,False,6,False,misty,26.24,31.06,0.27,23.9994,0.5957011258955988
summer,1,4,17,False,6,False,misty,25.42,31.06,0.33,16.997899999999998,0.5731832139201638
summer,1,4,18,False,6,False,misty,25.42,31.06,0.35,15.0013,0.4923234390992835
summer,1,4,19,False,6,False,misty,24.6,31.06,0.4,11.0014,0.46980552712384854
summer,1,4,20,False,6,False,misty,22.96,26.515,0.46,8.9981,0.3285568065506653
summer,1,4,21,False,6,False,misty,22.96,26.515,0.43,8.9981,0.22517911975435004
summer,1,4,22,False,6,False,misty,22.14,25.76,0.52,11.0014,0.21699078812691913
summer,1,4,23,False,6,False,misty,22.14,25.76,0.56,12.998,0.20061412487205732
summer,1,4,0,False,0,False,misty,22.14,25.76,0.56,12.998,0.1269191402251791
summer,1,4,1,False,0,False,misty,22.14,25.76,0.56,11.0014,0.10849539406345957
summer,1,4,2,False,0,False,misty,22.14,25.76,0.56,7.0015,0.07574206755373593
summer,1,4,3,False,0,False,misty,21.32,25.0,0.59,8.9981,0.04605936540429888
summer,1,4,4,False,0,False,misty,22.14,25.76,0.52,0.0,0.012282497441146366
summer,1,4,5,False,0,False,clear,20.5,24.24,0.68,11.0014,0.01023541453428864
summer,1,4,6,False,0,False,clear,20.5,24.24,0.63,8.9981,0.016376663254861822
summer,1,4,7,False,0,False,clear,20.5,24.24,0.63,7.0015,0.04708290685772774
summer,1,4,8,False,0,False,clear,21.32,25.0,0.59,0.0,0.0992835209825998
summer,1,4,9,False,0,False,clear,22.14,25.76,0.56,15.0013,0.2569089048106448
summer,1,4,10,False,0,False,clear,23.78,27.275,0.53,15.0013,0.43091095189355166
summer,1,4,11,False,0,False,clear,25.42,31.06,0.46,19.9995,0.5404298874104401
summer,1,4,12,False,0,False,clear,26.24,31.06,0.44,19.0012,0.6499488229273286
summer,1,4,13,False,0,False,clear,27.06,31.06,0.44,19.0012,0.6970317297850563
summer,1,4,14,False,0,False,clear,28.7,31.82,0.39,19.0012,0.6427840327533265
summer,1,4,15,False,0,False,clear,28.7,31.82,0.39,26.0027,0.631525076765609
summer,1,4,16,False,0,False,clear,29.52,32.575,0.39,23.9994,0.6305015353121801
summer,1,4,17,False,0,False,clear,28.7,31.82,0.42,22.0028,0.6376663254861822
summer,1,4,18,False,0,False,clear,28.7,31.82,0.42,16.997899999999998,0.49027635619242577
summer,1,4,19,False,0,False,clear,28.7,31.82,0.42,16.997899999999998,0.38792221084953943
summer,1,4,20,False,0,False,clear,26.24,31.06,0.5,15.0013,0.2978505629477994
summer,1,4,21,False,0,False,clear,25.42,31.06,0.57,16.997899999999998,0.23439099283520984
summer,1,4,22,False,0,False,clear,27.880000000000003,31.82,0.44,23.9994,0.13715455475946775
summer,1,4,23,False,0,False,clear,27.06,31.06,0.5,26.0027,0.09211873080859775
summer,1,4,0,True,1,False,clear,26.24,31.06,0.53,22.0028,0.04196519959058342
summer,1,4,1,True,1,False,clear,25.42,30.305,0.61,23.9994,0.028659160696008188
summer,1,4,2,True,1,False,clear,24.6,30.305,0.64,16.997899999999998,0.014329580348004094
summer,1,4,3,True,1,False,clear,23.78,27.275,0.68,12.998,0.008188331627430911
summer,1,4,4,True,1,False,clear,22.14,25.76,0.77,15.0013,0.006141248720573183
summer,1,4,5,True,1,False,clear,22.14,25.76,0.77,15.0013,0.038894575230296824
summer,1,4,6,True,1,False,clear,21.32,25.0,0.83,11.0014,0.13613101330603888
summer,1,4,7,True,1,False,clear,21.32,25.0,0.83,8.9981,0.3961105424769703
summer,1,4,8,True,1,False,misty,22.96,26.515,0.83,11.0014,0.6110542476970318
summer,1,4,9,True,1,False,clear,25.42,30.305,0.69,15.0013,0.3039918116683726
summer,1,4,10,True,1,False,clear,25.42,30.305,0.69,16.997899999999998,0.2292732855680655
summer,1,4,11,True,1,False,clear,26.24,30.305,0.65,16.997899999999998,0.2569089048106448
summer,1,4,12,True,1,False,clear,27.880000000000003,31.82,0.57,16.997899999999998,0.2773797338792221
summer,1,4,13,True,1,False,clear,30.34,33.335,0.45,19.9995,0.2691914022517912
summer,1,4,14,True,1,False,clear,31.16,34.09,0.45,22.0028,0.2947799385875128
summer,1,4,15,True,1,False,clear,32.800000000000004,34.85,0.33,30.0026,0.28147389969293757
summer,1,4,16,True,1,False,clear,32.800000000000004,34.85,0.33,31.0009,0.3664278403275333
summer,1,4,17,True,1,False,clear,32.800000000000004,34.85,0.33,26.0027,0.7287615148413511
summer,1,4,18,True,1,False,clear,32.800000000000004,34.85,0.31,26.0027,0.691914022517912
summer,1,4,19,True,1,False,clear,31.16,33.335,0.35,26.0027,0.534288638689867
summer,1,4,20,True,1,False,clear,30.34,32.575,0.37,19.9995,0.38382804503582396
summer,1,4,21,True,1,False,clear,27.880000000000003,31.82,0.51,16.997899999999998,0.2773797338792221
summer,1,4,22,True,1,False,clear,27.880000000000003,31.82,0.51,16.997899999999998,0.21903787103377687
summer,1,4,23,True,1,False,clear,28.7,31.82,0.45,19.9995,0.12384851586489252
summer,1,4,0,False,2,True,clear,27.06,31.06,0.54,12.998,0.044012282497441144
summer,1,4,1,False,2,True,clear,26.24,31.06,0.57,11.0014,0.011258955987717503
summer,1,4,2,False,2,True,clear,22.96,26.515,0.83,7.0015,0.0040941658137154556
summer,1,4,3,False,2,True,clear,22.96,26.515,0.83,6.0032,0.006141248720573183
summer,1,4,4,False,2,True,clear,27.06,31.06,0.44,15.0013,0.009211873080859774
summer,1,4,5,False,2,True,clear,24.6,31.06,0.53,16.997899999999998,0.030706243602865915
summer,1,4,6,False,2,True,clear,24.6,31.06,0.46,16.997899999999998,0.1473899692937564
summer,1,4,7,False,2,True,clear,24.6,31.06,0.43,16.997899999999998,0.4718526100307062
summer,1,4,8,False,2,True,clear,24.6,31.06,0.43,15.0013,0.6888433981576254
summer,1,4,9,False,2,True,clear,24.6,31.06,0.38,32.9975,0.4094165813715456
summer,1,4,10,False,2,True,clear,24.6,31.06,0.38,27.9993,0.22210849539406347
summer,1,4,11,False,2,True,clear,24.6,31.06,0.33,27.9993,0.24462640736949848
summer,1,4,12,False,2,True,clear,24.6,31.06,0.33,23.9994,0.24974411463664278
summer,1,4,13,False,2,True,clear,25.42,31.06,0.29,16.997899999999998,0.24462640736949848
summer,1,4,14,False,2,True,clear,26.24,31.06,0.27,19.0012,0.263050153531218
summer,1,4,15,False,2,True,clear,27.06,31.06,0.24,22.0028,0.31525076765609006
summer,1,4,16,False,2,True,clear,27.880000000000003,31.06,0.22,23.9994,0.37871033776867963
summer,1,4,17,False,2,True,clear,26.24,30.305,0.25,19.9995,0.7993858751279427
summer,1,4,18,False,2,True,clear,26.24,30.305,0.25,19.0012,0.7932446264073695
summer,1,4,19,False,2,True,clear,24.6,30.305,0.26,16.997899999999998,0.5496417604912999
summer,1,4,20,False,2,True,clear,24.6,30.305,0.23,19.0012,0.41146366427840325
summer,1,4,21,False,2,True,clear,22.96,26.515,0.26,19.9995,0.3039918116683726
summer,1,4,22,False,2,True,clear,22.14,25.76,0.3,16.997899999999998,0.16581371545547594
summer,1,4,23,False,2,True,clear,22.14,25.76,0.32,15.0013,0.08393039918116683
summer,1,4,0,False,3,True,clear,22.14,25.76,0.32,11.0014,0.038894575230296824
summer,1,4,1,False,3,True,clear,21.32,25.0,0.34,12.998,0.014329580348004094
summer,1,4,2,False,3,True,misty,20.5,24.24,0.42,12.998,0.009211873080859774
summer,1,4,3,False,3,True,misty,20.5,24.24,0.42,15.0013,0.006141248720573183
summer,1,4,4,False,3,True,misty,20.5,24.24,0.42,19.0012,0.007164790174002047
summer,1,4,5,False,3,True,misty,20.5,24.24,0.39,19.0012,0.03480040941658137
summer,1,4,6,False,3,True,misty,20.5,24.24,0.39,19.0012,0.13715455475946775
summer,1,4,7,False,3,True,misty,20.5,24.24,0.39,12.998,0.4278403275332651
summer,1,4,8,False,3,True,rain,20.5,24.24,0.39,12.998,0.5895598771750256
summer,1,4,9,False,3,True,rain,19.68,23.485,0.44,19.9995,0.2712384851586489
summer,1,4,10,False,3,True,rain,19.68,23.485,0.47,15.0013,0.150460593654043
summer,1,4,11,False,3,True,rain,18.86,22.725,0.47,16.997899999999998,0.1218014329580348
summer,1,4,12,False,3,True,rain,18.86,22.725,0.51,7.0015,0.11258955987717502
summer,1,4,13,False,3,True,rain,18.86,22.725,0.59,0.0,0.06550665301944729
summer,1,4,14,False,3,True,rain,18.04,21.97,0.72,7.0015,0.052200614124872056
summer,1,4,15,False,3,True,rain,17.22,21.21,0.77,12.998,0.10030706243602866
summer,1,4,16,False,3,True,misty,17.22,21.21,0.77,15.0013,0.240532241555783
summer,1,4,17,False,3,True,misty,17.22,21.21,0.77,12.998,0.49948822927328557
summer,1,4,18,False,3,True,misty,17.22,21.21,0.77,0.0,0.5168884339815762
summer,1,4,19,False,3,True,misty,17.22,21.21,0.77,8.9981,0.3766632548618219
summer,1,4,20,False,3,True,misty,17.22,21.21,0.77,7.0015,0.2661207778915046
summer,1,4,21,False,3,True,misty,17.22,21.21,0.82,6.0032,0.19344933469805528
summer,1,4,22,False,3,True,misty,17.22,21.21,0.77,6.0032,0.16581371545547594
summer,1,4,23,False,3,True,misty,17.22,21.21,0.77,0.0,0.07164790174002048
summer,1,4,0,False,4,True,rain,17.22,21.21,0.77,0.0,0.0255885363357216
summer,1,4,1,False,4,True,rain,17.22,21.21,0.77,7.0015,0.01330603889457523
summer,1,4,2,False,4,True,misty,17.22,21.21,0.77,0.0,0.006141248720573183
summer,1,4,3,False,4,True,misty,17.22,21.21,0.77,0.0,0.0040941658137154556
summer,1,4,4,False,4,True,misty,17.22,21.21,0.71,0.0,0.0040941658137154556
summer,1,4,5,False,4,True,clear,16.400000000000002,20.455,0.82,0.0,0.030706243602865915
summer,1,4,6,False,4,True,misty,16.400000000000002,20.455,0.82,7.0015,0.12282497441146366
summer,1,4,7,False,4,True,misty,16.400000000000002,20.455,0.82,8.9981,0.4155578300921187
summer,1,4,8,False,4,True,misty,17.22,21.21,0.82,7.0015,0.6929375639713409
summer,1,4,9,False,4,True,misty,18.86,22.725,0.72,0.0,0.30808597748208805
summer,1,4,10,False,4,True,clear,19.68,23.485,0.63,6.0032,0.19344933469805528
summer,1,4,11,False,4,True,clear,21.32,25.0,0.48,0.0,0.23439099283520984
summer,1,4,12,False,4,True,clear,22.14,25.76,0.49,0.0,0.27021494370522003
summer,1,4,13,False,4,True,clear,22.96,26.515,0.46,0.0,0.2436028659160696
summer,1,4,14,False,4,True,clear,23.78,27.275,0.43,0.0,0.24257932446264074
summer,1,4,15,False,4,True,clear,24.6,31.06,0.43,0.0,0.26816786079836236
summer,1,4,16,False,4,True,clear,25.42,31.06,0.41,7.0015,0.3961105424769703
summer,1,4,17,False,4,True,clear,24.6,31.06,0.43,6.0032,0.7656090071647902
summer,1,4,18,False,4,True,clear,24.6,31.06,0.43,6.0032,0.7942681678607983
summer,1,4,19,False,4,True,clear,23.78,27.275,0.46,8.9981,0.5997952917093142
summer,1,4,20,False,4,True,clear,22.96,26.515,0.49,15.0013,0.413510747185261
summer,1,4,21,False,4,True,clear,21.32,25.0,0.55,7.0015,0.27328556806550663
summer,1,4,22,False,4,True,clear,21.32,25.0,0.59,12.998,0.2538382804503582
summer,1,4,23,False,4,True,clear,20.5,24.24,0.63,7.0015,0.1473899692937564
summer,1,4,0,False,5,True,clear,19.68,23.485,0.67,7.0015,0.06550665301944729
summer,1,4,1,False,5,True,clear,18.86,22.725,0.82,12.998,0.0255885363357216
summer,1,4,2,False,5,True,clear,18.04,21.97,0.88,12.998,0.021494370522006142
summer,1,4,3,False,5,True,clear,18.04,21.97,0.88,7.0015,0.01023541453428864
summer,1,4,4,False,5,True,clear,17.22,21.21,0.94,7.0015,0.0030706243602865915
summer,1,4,5,False,5,True,clear,17.22,21.21,0.94,0.0,0.0255885363357216
summer,1,4,6,False,5,True,clear,17.22,21.21,0.88,0.0,0.11566018423746162
summer,1,4,7,False,5,True,clear,17.22,21.21,0.94,0.0,0.36745138178096215
summer,1,4,8,False,5,True,clear,18.04,21.97,0.94,0.0,0.7164790174002047
summer,1,4,9,False,5,True,clear,18.86,22.725,0.88,6.0032,0.36745138178096215
summer,1,4,10,False,5,True,clear,20.5,24.24,0.77,12.998,0.24257932446264074
summer,1,4,11,False,5,True,clear,22.14,25.76,0.68,11.0014,0.2599795291709314
summer,1,4,12,False,5,True,clear,23.78,27.275,0.53,12.998,0.3705220061412487
summer,1,4,13,False,5,True,clear,25.42,31.06,0.43,12.998,0.38996929375639716
summer,1,4,14,False,5,True,clear,26.24,31.06,0.44,15.0013,0.4032753326509724
summer,1,4,15,False,5,True,clear,26.24,31.06,0.47,12.998,0.4165813715455476
summer,1,4,16,False,5,True,clear,27.06,31.06,0.44,12.998,0.593654042988741
summer,1,4,17,False,5,True,clear,26.24,31.06,0.47,19.0012,0.8382804503582395
summer,1,4,18,False,5,True,clear,25.42,31.06,0.5,19.0012,0.6837256908904811
summer,1,4,19,False,5,True,clear,24.6,31.06,0.53,12.998,0.503582395087001
summer,1,4,20,False,5,True,clear,23.78,27.275,0.56,11.0014,0.3490276356192426
summer,1,4,21,False,5,True,clear,22.96,26.515,0.68,8.9981,0.2937563971340839
summer,1,4,22,False,5,True,clear,22.14,25.76,0.68,16.997899999999998,0.2067553735926305
summer,1,4,23,False,5,True,clear,21.32,25.0,0.72,8.9981,0.19140225179119755
summer,1,4,0,False,6,False,clear,21.32,25.0,0.77,15.0013,0.14534288638689866
summer,1,4,1,False,6,False,clear,21.32,25.0,0.77,15.0013,0.09007164790174002
summer,1,4,2,False,6,False,clear,21.32,25.0,0.77,8.9981,0.08290685772773797
summer,1,4,3,False,6,False,clear,20.5,24.24,0.82,15.0013,0.02968270214943705
summer,1,4,4,False,6,False,clear,20.5,24.24,0.82,16.997899999999998,0.009211873080859774
summer,1,4,5,False,6,False,clear,20.5,24.24,0.82,16.997899999999998,0.0010235414534288639
summer,1,4,6,False,6,False,clear,20.5,24.24,0.82,15.0013,0.03172978505629478
summer,1,4,7,False,6,False,clear,20.5,24.24,0.82,19.0012,0.07778915046059365
summer,1,4,8,False,6,False,clear,21.32,25.0,0.81,16.997899999999998,0.20573183213920163
summer,1,4,9,False,6,False,clear,22.14,25.76,0.77,11.0014,0.33879222108495394
summer,1,4,10,False,6,False,clear,24.6,30.305,0.64,19.0012,0.49334698055271237
summer,1,4,11,False,6,False,clear,25.42,30.305,0.61,22.0028,0.6223132036847492
summer,1,4,12,False,6,False,clear,26.24,31.06,0.57,15.0013,0.6550665301944729
summer,1,4,13,False,6,False,clear,27.06,31.06,0.54,15.0013,0.6642784032753326
summer,1,4,14,False,6,False,clear,28.7,31.82,0.45,19.0012,0.623336745138178
summer,1,4,15,False,6,False,clear,29.52,32.575,0.39,16.997899999999998,0.6427840327533265
summer,1,4,16,False,6,False,clear,28.7,31.82,0.42,22.0028,0.654042988741044
summer,1,4,17,False,6,False,misty,30.34,32.575,0.3,26.0027,0.5813715455475946
summer,1,4,18,False,6,False,misty,27.880000000000003,31.82,0.47,32.9975,0.4257932446264074
summer,1,4,19,False,6,False,rain,22.96,26.515,0.73,32.9975,0.05527123848515865
summer,1,4,20,False,6,False,rain,20.5,24.24,0.82,19.9995,0.03991811668372569
summer,1,4,21,False,6,False,rain,20.5,24.24,0.82,26.0027,0.10440122824974411
summer,1,4,22,False,6,False,clear,19.68,23.485,0.82,19.9995,0.11258955987717502
summer,1,4,23,False,6,False,misty,18.86,22.725,0.82,19.0012,0.0931422722620266
summer,1,4,0,False,0,False,misty,18.86,22.725,0.82,12.998,0.11975435005117707
summer,1,4,1,False,0,False,misty,18.86,22.725,0.82,22.0028,0.07471852610030706
summer,1,4,2,False,0,False,clear,18.86,22.725,0.72,19.0012,0.057318321392016376
summer,1,4,3,False,0,False,misty,18.04,21.97,0.82,11.0014,0.04094165813715456
summer,1,4,4,False,0,False,misty,18.04,21.97,0.77,11.0014,0.007164790174002047
summer,1,4,5,False,0,False,misty,18.04,21.97,0.77,15.0013,0.006141248720573183
summer,1,4,6,False,0,False,misty,18.04,21.97,0.72,22.0028,0.012282497441146366
summer,1,4,7,False,0,False,rain,17.22,21.21,0.77,26.0027,0.02456499488229273
summer,1,4,8,False,0,False,rain,16.400000000000002,20.455,0.82,16.997899999999998,0.052200614124872056
summer,1,4,9,False,0,False,rain,16.400000000000002,20.455,0.82,16.997899999999998,0.08085977482088025
summer,1,4,10,False,0,False,rain,15.58,19.695,0.82,22.0028,0.06960081883316274
summer,1,4,11,False,0,False,rain,15.58,19.695,0.87,19.9995,0.07881269191402251
summer,1,4,12,False,0,False,rain,15.58,19.695,0.87,22.0028,0.062436028659160696
summer,1,4,13,False,0,False,rain,15.58,19.695,0.82,23.9994,0.05322415557830092
summer,1,4,14,False,0,False,rain,15.58,19.695,0.87,22.0028,0.05424769703172978
summer,1,4,15,False,0,False,rain,15.58,19.695,0.87,26.0027,0.038894575230296824
summer,1,4,16,False,0,False,rain,15.58,19.695,0.87,30.0026,0.0368474923234391
summer,1,4,17,False,0,False,rain,14.76,15.909999999999998,0.93,30.0026,0.027635619242579325
summer,1,4,18,False,0,False,rain,14.76,15.909999999999998,0.93,30.0026,0.03991811668372569
summer,1,4,19,False,0,False,rain,14.76,15.909999999999998,0.87,35.0008,0.03582395087001024
summer,1,4,20,False,0,False,rain,14.76,16.665,0.93,27.9993,0.03582395087001024
summer,1,4,21,False,0,False,rain,14.76,16.665,0.87,26.0027,0.011258955987717503
summer,1,4,22,False,0,False,rain,13.94,14.395,0.87,35.0008,0.01330603889457523
summer,1,4,23,False,0,False,rain,14.76,15.909999999999998,0.81,31.0009,0.017400204708290685
summer,1,4,0,False,1,True,rain,14.76,16.665,0.81,27.9993,0.006141248720573183
summer,1,4,1,False,1,True,rain,13.94,15.15,0.87,23.9994,0.0020470829068577278
summer,1,4,2,False,1,True,misty,13.12,15.15,0.87,22.0028,0.0040941658137154556
summer,1,4,3,False,1,True,misty,13.12,15.15,0.81,19.0012,0.0010235414534288639
summer,1,4,4,False,1,True,rain,12.3,14.395,0.81,19.0012,0.0030706243602865915
summer,1,4,5,False,1,True,rain,12.3,14.395,0.81,19.0012,0.014329580348004094
summer,1,4,6,False,1,True,misty,12.3,13.635,0.81,19.9995,0.04605936540429888
summer,1,4,7,False,1,True,rain,12.3,14.395,0.81,16.997899999999998,0.21187308085977483
summer,1,4,8,False,1,True,misty,12.3,13.635,0.75,22.0028,0.49334698055271237
summer,1,4,9,False,1,True,misty,12.3,13.635,0.75,26.0027,0.27840327533265097
summer,1,4,10,False,1,True,misty,13.12,15.15,0.7,22.0028,0.1023541453428864
summer,1,4,11,False,1,True,misty,13.12,14.395,0.7,23.9994,0.10337768679631525
summer,1,4,12,False,1,True,rain,13.94,15.15,0.71,23.9994,0.13203684749232344
summer,1,4,13,False,1,True,rain,13.94,15.15,0.66,26.0027,0.10951893551688843
summer,1,4,14,False,1,True,rain,14.76,15.909999999999998,0.62,30.0026,0.11668372569089049
summer,1,4,15,False,1,True,misty,14.76,16.665,0.62,26.0027,0.11463664278403275
summer,1,4,16,False,1,True,rain,12.3,13.635,0.81,23.9994,0.10542476970317298
summer,1,4,17,False,1,True,rain,12.3,13.635,0.82,22.0028,0.2374616171954964
summer,1,4,18,False,1,True,rain,13.12,16.665,0.81,8.9981,0.38792221084953943
summer,1,4,19,False,1,True,misty,13.94,15.909999999999998,0.76,15.0013,0.30501535312180145
summer,1,4,20,False,1,True,misty,13.12,15.909999999999998,0.76,11.0014,0.20777891504605936
summer,1,4,21,False,1,True,misty,13.12,15.15,0.81,15.0013,0.1555783009211873
summer,1,4,22,False,1,True,clear,13.12,15.909999999999998,0.76,12.998,0.09109518935516889
summer,1,4,23,False,1,True,clear,13.12,15.909999999999998,0.76,11.0014,0.06038894575230297
summer,1,4,0,False,2,True,misty,13.12,16.665,0.76,8.9981,0.01330603889457523
summer,1,4,1,False,2,True,misty,13.12,16.665,0.81,8.9981,0.007164790174002047
summer,1,4,2,False,2,True,clear,13.12,15.909999999999998,0.81,12.998,0.0030706243602865915
summer,1,4,3,False,2,True,clear,13.12,15.15,0.81,15.0013,0.0020470829068577278
summer,1,4,4,False,2,True,clear,12.3,14.395,0.7,12.998,0.0030706243602865915
summer,1,4,5,False,2,True,clear,12.3,14.395,0.7,12.998,0.022517911975435005
summer,1,4,6,False,2,True,clear,12.3,14.395,0.7,15.0013,0.12282497441146366
summer,1,4,7,False,2,True,clear,13.12,15.15,0.66,19.0012,0.3991811668372569
summer,1,4,8,False,2,True,clear,13.94,15.909999999999998,0.61,16.997899999999998,0.6253838280450358
summer,1,4,9,False,2,True,clear,16.400000000000002,20.455,0.47,23.9994,0.31525076765609006
summer,1,4,10,False,2,True,clear,17.22,21.21,0.47,19.9995,0.16581371545547594
summer,1,4,11,False,2,True,clear,18.86,22.725,0.31,26.0027,0.18833162743091095
summer,1,4,12,False,2,True,clear,19.68,23.485,0.29,26.0027,0.2292732855680655
summer,1,4,13,False,2,True,clear,20.5,24.24,0.29,26.0027,0.2292732855680655
summer,1,4,14,False,2,True,clear,20.5,24.24,0.25,26.0027,0.2210849539406346
summer,1,4,15,False,2,True,clear,20.5,24.24,0.23,27.9993,0.24155578300921188
summer,1,4,16,False,2,True,clear,20.5,24.24,0.23,12.998,0.3705220061412487
summer,1,4,17,False,2,True,clear,21.32,25.0,0.22,26.0027,0.7072671443193449
summer,1,4,18,False,2,True,clear,20.5,24.24,0.18,0.0,0.646878198567042
summer,1,4,19,False,2,True,clear,20.5,24.24,0.18,16.997899999999998,0.49334698055271237
summer,1,4,20,False,2,True,clear,19.68,23.485,0.21,22.0028,0.2917093142272262
summer,1,4,21,False,2,True,misty,18.86,22.725,0.28,11.0014,0.23132036847492324
summer,1,4,22,False,2,True,clear,18.04,21.97,0.35,7.0015,0.16069600818833163
summer,1,4,23,False,2,True,clear,17.22,21.21,0.38,6.0032,0.07471852610030706
summer,1,4,0,False,3,True,clear,18.04,21.97,0.38,0.0,0.0368474923234391
summer,1,4,1,False,3,True,clear,17.22,21.21,0.41,0.0,0.0255885363357216
summer,1,4,2,False,3,True,clear,14.76,18.94,0.62,0.0,0.007164790174002047
summer,1,4,3,False,3,True,clear,13.12,16.665,0.7,6.0032,0.0030706243602865915
summer,1,4,4,False,3,True,clear,13.94,17.424999999999997,0.66,6.0032,0.006141248720573183
summer,1,4,5,False,3,True,clear,13.94,18.18,0.66,0.0,0.02456499488229273
summer,1,4,6,False,3,True,clear,13.94,18.18,0.66,0.0,0.10849539406345957
summer,1,4,7,False,3,True,clear,13.94,18.18,0.71,0.0,0.39815762538382804
summer,1,4,8,False,3,True,clear,14.76,18.18,0.76,6.0032,0.6693961105424769
summer,1,4,9,False,3,True,clear,17.22,21.21,0.54,0.0,0.3285568065506653
summer,1,4,10,False,3,True,clear,21.32,25.0,0.34,0.0,0.1862845445240532
